year,player_id,name_full,name_last,name_first,name_mneumonic,class,position,jersey_number,team_id
2021,2623352,"stanley, o'mar",stanley,o'mar,o'mar stanley,Fr,F,4,603
2021,2623358,"nyiwe, esahia",nyiwe,esahia,esahia nyiwe,Jr,F,22,603
2021,2623361,"pinzon, rafael",pinzon,rafael,rafael pinzon,Fr,G,24,603
2021,2623364,"simpson, jason",simpson,jason,jason simpson,Fr,G,13,603
2021,2623366,"nembhard, ryan",nembhard,ryan,ryan nembhard,Fr,G,2,169
2021,2623367,"yates, zander",yates,zander,zander yates,Fr,F,10,169
2021,2623368,"miller, mason",miller,mason,mason miller,Fr,F,13,169
2021,2623369,"christofilis, john",christofilis,john,john christofilis,Fr,G,15,169
2021,2623373,"mcpherson, quaran",mcpherson,quaran,quaran mcpherson,Fr,G,3,463
2021,2623374,"alexander, trey",alexander,trey,trey alexander,Fr,G,23,169
2021,2623375,"mcgowens, bryce",mcgowens,bryce,bryce mcgowens,Fr,G,5,463
2021,2623376,"hoiberg, sam",hoiberg,sam,sam hoiberg,Fr,G,12,463
2021,2623378,"kaluma, arthur",kaluma,arthur,arthur kaluma,Fr,F,24,169
2021,2623379,"tominaga, keisei",tominaga,keisei,keisei tominaga,So,G,30,463
2021,2623380,"kojenets, oleg",kojenets,oleg,oleg kojenets,Fr,F,33,463
2021,2623381,"breidenbach, wilhelm",breidenbach,wilhelm,wilhelm breidenbach,Fr,F,32,463
2021,2623399,"torrence, symir",torrence,symir,symir torrence,Jr,G,10,688
2021,2623401,"williams, benny",williams,benny,benny williams,Fr,F,13,688
2021,2623416,"etim, ubong abasi",etim,ubong abasi,ubong abasi etim,Fr,F,0,71
2021,2623420,"stephens, elijah",stephens,elijah,elijah stephens,Fr,G,23,23
2021,2623421,"prendergast, pierce",prendergast,pierce,pierce prendergast,Fr,F,25,23
2021,2623422,"delaney, matt",delaney,matt,matt delaney,Fr,F,31,23
2021,2623423,"whittaker, mason",whittaker,mason,mason whittaker,Fr,F,45,23
2021,2623426,"coleman, davion",coleman,davion,davion coleman,So,G,2,670
2021,2623427,"morgan, tyrel",morgan,tyrel,tyrel morgan,Jr,F,10,670
2021,2623436,"barnhizer, brooks",barnhizer,brooks,brooks barnhizer,Fr,G,13,509
2021,2623437,"simmons, casey",simmons,casey,casey simmons,Fr,G,14,509
2021,2623442,"whitlock, dalen",whitlock,dalen,dalen whitlock,Fr,G,14,670
2021,2623443,"love, brandon",love,brandon,brandon love,Fr,F,24,670
2021,2623449,"gill, tyler",gill,tyler,tyler gill,Fr,G,2,711
2021,2623450,"coleman, tyler",coleman,tyler,tyler coleman,Fr,F,3,711
2021,2623451,"hicks, rahdir",hicks,rahdir,rahdir hicks,Fr,G,10,711
2021,2623453,"gebrewhit, philmon",gebrewhit,philmon,philmon gebrewhit,Jr,G,5,176
2021,2623518,"cuffe, kyle",cuffe,kyle,kyle cuffe,Fr,G,5,328
2021,2623519,"adams, kj",adams,kj,kj adams,Fr,F,24,328
2021,2623520,"battle, jordan",battle,jordan,jordan battle,Fr,G,22,30024
2021,2623521,"harmon, justin",harmon,justin,justin harmon,So,G,24,30024
2021,2623551,"pettiford, bobby",pettiford,bobby,bobby pettiford,Fr,G,0,328
2021,2623554,"clemence, zach",clemence,zach,zach clemence,Fr,F,21,328
2021,2623572,"felton, rj",felton,rj,rj felton,Fr,G,3,196
2021,2623573,"mosher, tay",mosher,tay,tay mosher,Fr,F,15,196
2021,2623579,"norris, keaton",norris,keaton,keaton norris,Fr,G,4,810
2021,2623580,"braun, aj",braun,aj,aj braun,Fr,C,12,810
2021,2623589,"reyes, alexis",reyes,alexis,alexis reyes,Fr,G,0,196
2021,2623591,"small, javon",small,javon,javon small,Fr,G,1,196
2021,2623592,"johnson, brandon",johnson,brandon,brandon johnson,Fr,F,23,196
2021,2623593,"lestin, marlon",lestin,marlon,marlon lestin,Fr,F,25,196
2021,2623663,"white, ethan",white,ethan,ethan white,Sr,G,21,26172
2021,2623681,"murray, jaylen",murray,jaylen,jaylen murray,Fr,G,32,617
2021,2623685,"vaihola, robert",vaihola,robert,robert vaihola,Fr,F,30,96
2021,2623686,"vasquez, steven",vasquez,steven,steven vasquez,Fr,G,33,96
2021,2623688,"ford, darius",ford,darius,darius ford,Fr,G,11,698
2021,2623698,"doumbia, souleymane",doumbia,souleymane,souleymane doumbia,Jr,C,25,698
2021,2623699,"despie, cole",despie,cole,cole despie,Fr,G,35,698
2021,2623731,"lawrence, trey",lawrence,trey,trey lawrence,So,F,15,441
2021,2623774,"martin, lonnell",martin,lonnell,lonnell martin,Jr,G,1,441
2021,2623777,"wetzel, jack",wetzel,jack,jack wetzel,Fr,G,30,441
2021,2623795,"harris, noah",harris,noah,noah harris,Fr,G,22,386
2021,2623809,"belton, rollin",belton,rollin,rollin belton,Fr,C,1,386
2021,2623810,"ituka, jao",ituka,jao,jao ituka,Fr,G,10,386
2021,2623811,"louis-jacques, nicolas",louis-jacques,nicolas,nicolas louis-jacques,Fr,G,5,153
2021,2624186,"watson, peyton",watson,peyton,peyton watson,Fr,G,23,110
2021,2624205,"shepherd, will",shepherd,will,will shepherd,Fr,F,2,514
2021,2624206,"gibson, mason",gibson,mason,mason gibson,Fr,G,12,514
2021,2624208,"sherman, darius",sherman,darius,darius sherman,Fr,G,24,514
2021,2624220,"price, osei",price,osei,osei price,Fr,G,13,514
2021,2624221,"parker, brody",parker,brody,brody parker,Fr,G,14,514
2021,2624222,"wyman, ty",wyman,ty,ty wyman,Fr,G,20,514
2021,2624246,"edwards, cesare",edwards,cesare,cesare edwards,Fr,F,4,812
2021,2624248,"tucker, elijah",tucker,elijah,elijah tucker,Fr,F,0,812
2021,2624254,"mcdonald, emareyon",mcdonald,emareyon,emareyon mcdonald,Fr,G,2,508
2021,2624255,"king, jalen",king,jalen,jalen king,So,G,10,508
2021,2624269,"riley ii, shaun",riley ii,shaun,shaun riley ii,Fr,F,11,508
2021,2624270,"moore, dj",moore,dj,dj moore,Fr,G,13,355
2021,2624271,"peebles, brody",peebles,brody,brody peebles,Fr,G,1,355
2021,2624274,"hildreth, cameron",hildreth,cameron,cameron hildreth,Fr,G,2,749
2021,2624275,"taylor, lucas",taylor,lucas,lucas taylor,Fr,G,23,749
2021,2624276,"garrett, cedric",garrett,cedric,cedric garrett,So,G,22,508
2021,2624278,"zhgenti, zurabi",zhgenti,zurabi,zurabi zhgenti,So,F,35,508
2021,2624279,"burggraf, stephen",burggraf,stephen,stephen burggraf,Jr,G,4,355
2021,2624281,"venzant, joseph",venzant,joseph,joseph venzant,Fr,G,23,355
2021,2624285,"reynolds ii, erik",reynolds ii,erik,erik reynolds ii,Fr,G,2,606
2021,2624286,"marsh, matthew",marsh,matthew,matthew marsh,Fr,C,33,749
2021,2624287,"klaczek, kacper",klaczek,kacper,kacper klaczek,Fr,F,0,606
2021,2624288,"mccray, robert",mccray,robert,robert mccray,Fr,G,25,749
2021,2624292,"dunn, kevin",dunn,kevin,kevin dunn,Fr,G,51,749
2021,2624293,"degenhart, tyson",degenhart,tyson,tyson degenhart,Fr,F,2,66
2021,2624296,"kennah, rj",kennah,rj,rj kennah,Fr,G,40,749
2021,2624326,"bascoe, josh",bascoe,josh,josh bascoe,Fr,G,13,83
2021,2624327,"edmonds iv, elvin",edmonds iv,elvin,elvin edmonds iv,Fr,G,5,83
2021,2624328,"motta, ian",motta,ian,ian motta,Fr,F,1,83
2021,2624329,"newton, brock",newton,brock,brock newton,Fr,F,12,83
2021,2624349,"eugene, christyon",eugene,christyon,christyon eugene,So,G,5,716
2021,2624351,"cole, kirk",cole,kirk,kirk cole,Fr,G,12,716
2021,2624352,"roberts, dj",roberts,dj,dj roberts,Fr,G,34,716
2021,2624353,"tshimanga, nate",tshimanga,nate,nate tshimanga,Fr,F,35,716
2021,2624358,"deen, duke",deen,duke,duke deen,Fr,G,21,716
2021,2624360,"ottrix, byron",ottrix,byron,byron ottrix,Fr,G,10,184
2021,2624362,"shaw, jeramy",shaw,jeramy,jeramy shaw,Jr,G,11,184
2021,2624363,"baker, tyrone",baker,tyrone,tyrone baker,Fr,,35,257
2021,2624365,"peterson, jojo",peterson,jojo,jojo peterson,Fr,G,10,308
2021,2624368,"acquah, ephraim",acquah,ephraim,ephraim acquah,Fr,F,33,368
2021,2624386,"sylla, mohamed",sylla,mohamed,mohamed sylla,Jr,C,23,184
2021,2624387,"mcdowell, cam",mcdowell,cam,cam mcdowell,Fr,,2,257
2021,2624389,"oquendo, kario",oquendo,kario,kario oquendo,So,,3,257
2021,2624391,"ridgnal, dalen",ridgnal,dalen,dalen ridgnal,Jr,,15,257
2021,2624392,"wright, christian",wright,christian,christian wright,Fr,,5,257
2021,2624410,"mason, alston",mason,alston,alston mason,Fr,G,3,522
2021,2624412,"mawein, akol",mawein,akol,akol mawein,Jr,F,11,522
2021,2624413,"cortes, bijan",cortes,bijan,bijan cortes,Fr,G,14,522
2021,2624431,"noland, cj",noland,cj,cj noland,Fr,G,22,522
2021,2624432,"moser, jake",moser,jake,jake moser,Fr,G,30,522
2021,2624441,"phelps, zhuric",phelps,zhuric,zhuric phelps,Fr,G,1,663
2021,2624442,"stone, matthew",stone,matthew,matthew stone,Fr,G,23,497
2021,2624457,"lewis, julian",lewis,julian,julian lewis,Fr,G,2,786
2021,2624458,"hatton, langdon",hatton,langdon,langdon hatton,Fr,C,33,786
2021,2624459,"rice, tyler",rice,tyler,tyler rice,Fr,G,12,786
2021,2624473,"walker, ty",walker,ty,ty walker,Fr,G,2,650
2021,2624475,"cassoutt, graham",cassoutt,graham,graham cassoutt,Fr,F,13,650
2021,2624476,"kutcher, keaton",kutcher,keaton,keaton kutcher,Fr,G,15,650
2021,2624477,"oliver, erik",oliver,erik,erik oliver,Jr,G,22,650
2021,2624480,"scott, aaron",scott,aaron,aaron scott,Fr,F,2,497
2021,2624481,"perry, tylor",perry,tylor,tylor perry,Jr,G,5,497
2021,2624483,"zephir, bryce",zephir,bryce,bryce zephir,So,G,12,497
2021,2624486,"smith, jalen",smith,jalen,jalen smith,Fr,G,2,663
2021,2624489,"lundblade, tyler",lundblade,tyler,tyler lundblade,Fr,G,4,663
2021,2624490,"todorovic, stefan",todorovic,stefan,stefan todorovic,Fr,G,13,663
2021,2624491,"hicks, zach",hicks,zach,zach hicks,Fr,F,24,690
2021,2624492,"miller, hysier",miller,hysier,hysier miller,Fr,G,4,690
2021,2624493,"willis, makai",willis,makai,makai willis,Fr,F,11,220
2021,2624494,"cevis, christian",cevis,christian,christian cevis,Fr,G,13,220
2021,2624495,"long, tj",long,tj,tj long,Fr,G,33,220
2021,2624590,"wonders, foster",wonders,foster,foster wonders,Fr,G,0,659
2021,2624591,"ebube, scottie",ebube,scottie,scottie ebube,Fr,C,2,659
2021,2624592,"d'amico, troy",d'amico,troy,troy d'amico,Fr,F,23,659
2021,2624600,"noord, rj",noord,rj,rj noord,Fr,G,11,1068
2021,2624611,"jackson, dashawn",jackson,dashawn,dashawn jackson,Fr,G,23,202
2021,2624612,"wardy, michael",wardy,michael,michael wardy,Jr,F,12,202
2021,2624624,"longino, jordan",longino,jordan,jordan longino,Fr,G,15,739
2021,2624625,"njoku, nnanna",njoku,nnanna,nnanna njoku,Fr,F,22,739
2021,2624628,"sherry, sam",sherry,sam,sam sherry,Fr,C,4,1068
2021,2624631,"clark, reece",clark,reece,reece clark,Fr,G,24,1068
2021,2624635,"soumaoro, julien",soumaoro,julien,julien soumaoro,Fr,G,1,1092
2021,2624641,"badmus, ademide",badmus,ademide,ademide badmus,Fr,F,5,1092
2021,2624642,"williams, leon",williams,leon,leon williams,Fr,G,11,1092
2021,2624646,"roghelia, john",roghelia,john,john roghelia,Sr,F,31,1092
2021,2624647,"reiff, toler",reiff,toler,toler reiff,So,G,35,1092
2021,2624755,"scott, noel",scott,noel,noel scott,So,G,2,43
2021,2624756,"hutchins-everett, elijah",hutchins-everett,elijah,elijah hutchins-everett,Fr,C,4,43
2021,2624757,"calderon, drew",calderon,drew,drew calderon,Fr,G,5,43
2021,2624758,"ware, jalen",ware,jalen,jalen ware,Fr,F,10,43
2021,2624760,"clements, chandler",clements,chandler,chandler clements,So,F,33,43
2021,2624823,"george, cameron",george,cameron,cameron george,Fr,G,15,198
2021,2624824,"charles, kordell",charles,kordell,kordell charles,Fr,F,20,198
2021,2624825,"farah, isaac",farah,isaac,isaac farah,Fr,F,24,198
2021,2624841,"yasser, mohab",yasser,mohab,mohab yasser,Fr,G,1,198
2021,2624844,"nunez, matt",nunez,matt,matt nunez,Fr,C,21,198
2021,2624896,"price, jackson",price,jackson,jackson price,Fr,F,0,141
2021,2624897,"wakefield, brock",wakefield,brock,brock wakefield,Fr,G,10,141
2021,2624898,"roche, jason",roche,jason,jason roche,Fr,F,11,141
2021,2624904,"thompson, isaiah",thompson,isaiah,isaiah thompson,Fr,G,11,342
2021,2624905,"hines, devin",hines,devin,devin hines,Fr,G,21,342
2021,2624906,"rubayo, chris",rubayo,chris,chris rubayo,Fr,F,44,342
2021,2624927,"davis, chace",davis,chace,chace davis,Fr,G,2,393
2021,2624928,"milivojevic, marko",milivojevic,marko,marko milivojevic,Fr,F,21,393
2021,2624929,"sanders, lamont",sanders,lamont,lamont sanders,Jr,G,10,393
2021,2624930,"thompson, kohen",thompson,kohen,kohen thompson,Jr,F,11,393
2021,2624935,"mirambeaux, anderson",mirambeaux,anderson,anderson mirambeaux,Jr,F,15,148
2021,2624936,"fulton, cj",fulton,cj,cj fulton,Fr,G,20,342
2021,2625029,"harris, brahm",harris,brahm,brahm harris,Jr,G,14,2678
2021,2625031,"doyne , dreshaun ",doyne ,dreshaun,dreshaun doyne ,Fr,F,30,2678
2021,2625033,"fall, amadou",fall,amadou,amadou fall,Jr,F,34,2678
2021,2625069,"thomas , jaylan ",thomas ,jaylan,jaylan thomas ,Sr,F,3,2678
2021,2625070,"vargas , gabriel",vargas ,gabriel,gabriel vargas ,Fr,G,4,2678
2021,2625074,"brown, brandon ",brown,brandon,brandon brown,Jr,G,11,2678
2021,2625110,"davis, dashawn",davis,dashawn,dashawn davis,Jr,G,13,528
2021,2625111,"hobson, dyshawn",hobson,dyshawn,dyshawn hobson,Jr,G,14,528
2021,2625112,"taylor jr., glenn",taylor jr.,glenn,glenn taylor jr.,Fr,F,35,528
2021,2625466,"uche, elijah",uche,elijah,elijah uche,Fr,F,23,101
2021,2625479,"pezeshkian, arman",pezeshkian,arman,arman pezeshkian,So,G,22,101
2021,2625505,"williams, a.j.",williams,a.j.,a.j. williams,Fr,G,2,459
2021,2625637,"sullinger, jalen",sullinger,jalen,jalen sullinger,Fr,G,13,331
2021,2625638,"hornbeak, cli'ron",hornbeak,cli'ron,cli'ron hornbeak,Fr,C,42,331
2021,2626002,"duach, joshua",duach,joshua,joshua duach,Fr,G,5,310
2021,2626008,"larson, gus",larson,gus,gus larson,Fr,F,12,540
2021,2626009,"smith, george",smith,george,george smith,Fr,G,40,540
2021,2626010,"williams, jelani",williams,jelani,jelani williams,Sr,G,5,540
2021,2626021,"clayton jr., walter",clayton jr.,walter,walter clayton jr.,Fr,G,13,310
2021,2626022,"wildy, jordan",wildy,jordan,jordan wildy,Fr,F,22,310
2021,2626026,"slajchert, clark",slajchert,clark,clark slajchert,So,G,0,540
2021,2626027,"chambers, colin",chambers,colin,colin chambers,So,G,1,540
2021,2626028,"moshkovitz, michael",moshkovitz,michael,michael moshkovitz,Jr,F,11,540
2021,2626029,"spinoso, nick",spinoso,nick,nick spinoso,Fr,F,13,540
2021,2626030,"laczkowski, andrew",laczkowski,andrew,andrew laczkowski,So,G,15,540
2021,2626032,"holland iii, ed",holland iii,ed,ed holland iii,Fr,G,25,540
2021,2626084,"knostman, ben",knostman,ben,ben knostman,Fr,G,25,352
2021,2626096,"chebuhar, burke",chebuhar,burke,burke chebuhar,Fr,F,21,352
2021,2626097,"higgins jr., keith",higgins jr.,keith,keith higgins jr.,Fr,G,13,352
2021,2626098,"whitney-sidney, tyler",whitney-sidney,tyler,tyler whitney-sidney,Fr,G,22,352
2021,2626263,"savage, devon",savage,devon,devon savage,Fr,G,1,317
2021,2626264,"stinson, jaylen",stinson,jaylen,jaylen stinson,Fr,G,2,317
2021,2626265,"mcconnell, andrew",mcconnell,andrew,andrew mcconnell,Fr,G,3,317
2021,2626267,"feden, shane",feden,shane,shane feden,Fr,F,30,317
2021,2626522,"spurlock, greg",spurlock,greg,greg spurlock,Fr,G,11,165
2021,2626524,"titus, daniel",titus,daniel,daniel titus,So,F,24,165
2021,2626541,"zarzuela, jesse",zarzuela,jesse,jesse zarzuela,Jr,G,50,165
2021,2626542,"rojas, alex",rojas,alex,alex rojas,So,G,13,165
2021,2626543,"lemovou, remy",lemovou,remy,remy lemovou,So,F,21,165
2021,2626629,"sumpter, kenny",sumpter,kenny,kenny sumpter,Sr,G,14,391
2021,2626630,"harris, jc",harris,jc,jc harris,Fr,G,20,391
2021,2626745,"shepherd, daeshon",shepherd,daeshon,daeshon shepherd,Fr,G,13,340
2021,2626746,"brantley, khalil",brantley,khalil,khalil brantley,Fr,G,55,340
2021,2626749,"walker, rj ",walker,rj,rj walker,Fr,G,1,295
2021,2626750,"hatten, jack",hatten,jack,jack hatten,Fr,G,33,295
2021,2626753,"cornish, ryan",cornish,ryan,ryan cornish,Fr,G,10,172
2021,2626760,"ireland, charles",ireland,charles,charles ireland,Fr,G,1,340
2021,2626761,"mcfarlane, matt",mcfarlane,matt,matt mcfarlane,So,F,23,340
2021,2626762,"dwyer, brandon",dwyer,brandon,brandon dwyer,Fr,G,30,340
2021,2626764,"salih, yusef",salih,yusef,yusef salih,Fr,G,2,295
2021,2626765,"king, jemeil",king,jemeil,jemeil king,Sr,G,5,295
2021,2626766,"dimitrijevic, nikola",dimitrijevic,nikola,nikola dimitrijevic,Fr,F,44,172
2021,2626767,"haskins, cade",haskins,cade,cade haskins,Fr,F,2,172
2021,2626768,"alamutu, sam",alamutu,sam,sam alamutu,Fr,G,2,738
2021,2626772,"ndayishimiye, michel",ndayishimiye,michel,michel ndayishimiye,Fr,G,25,738
2021,2626776,"myrthil, romeo",myrthil,romeo,romeo myrthil,Fr,G,20,172
2021,2626785,"guillory, evan",guillory,evan,evan guillory,Fr,G,0,738
2021,2626825,"miller, jalen",miller,jalen,jalen miller,Fr,G,2,587
2021,2626859,"myrick, montavious",myrick,montavious,montavious myrick,Fr,F,4,503
2021,2626860,"russell, zion",russell,zion,zion russell,Fr,G,10,503
2021,2626861,"manuel, edward",manuel,edward,edward manuel,Jr,G,22,503
2021,2626881,"kon, noah",kon,noah,noah kon,Fr,G,3,503
2021,2626968,"cooley, aaron",cooley,aaron,aaron cooley,Fr,G,21,80
2021,2626976,"erold, lyndel",erold,lyndel,lyndel erold,Fr,G,4,80
2021,2626977,"klores, sam",klores,sam,sam klores,Fr,G,55,80
2021,2626978,"lilly jr., kino",lilly jr.,kino,kino lilly jr.,Fr,G,10,80
2021,2626979,"owusu-anane, nana",owusu-anane,nana,nana owusu-anane,Fr,F,31,80
2021,2626980,"therrien, luc",therrien,luc,luc therrien,Fr,F,21,270
2021,2626989,"brooker, zach",brooker,zach,zach brooker,So,G,15,657
2021,2626990,"hornery, harrison",hornery,harrison,harrison hornery,Fr,F,30,657
2021,2626991,"johnson, kobe",johnson,kobe,kobe johnson,Fr,F,2,657
2021,2626992,"thomas, malik",thomas,malik,malik thomas,Fr,G,4,657
2021,2626993,"mohammed, aminu",mohammed,aminu,aminu mohammed,Fr,G,0,251
2021,2626994,"beard, tyler",beard,tyler,tyler beard,Fr,G,3,251
2021,2626995,"billingsley, jalin",billingsley,jalin,jalin billingsley,Fr,F,4,251
2021,2627016,"riley, jordan",riley,jordan,jordan riley,Fr,G,12,251
2021,2627017,"mutombo, ryan",mutombo,ryan,ryan mutombo,Fr,C,21,251
2021,2627222,"boston, trey",boston,trey,trey boston,So,G,0,498
2021,2627224,"metskhvarishvili, nika",metskhvarishvili,nika,nika metskhvarishvili,So,F,4,498
2021,2627349,"ledet, avontez",ledet,avontez,avontez ledet,Fr,G,2,346
2021,2627350,"mcclure, brock",mcclure,brock,brock mcclure,Fr,G,24,346
2021,2627351,"reyes, deiman",reyes,deiman,deiman reyes,Fr,F,15,346
2021,2627364,"catt, valentin",catt,valentin,valentin catt,So,C,12,346
2021,2627391,"marciulionis, augustas",marciulionis,augustas,augustas marciulionis,Fr,G,3,610
2021,2627758,"touze, tanguy",touze,tanguy,tanguy touze,Fr,G,20,315
2021,2627766,"rochelin, justin",rochelin,justin,justin rochelin,Fr,G,10,28
